"Year","StockKeyLabel","FisheriesGuild","EcoRegion","EcoGuild","METRIC","stockValue"
1969,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.30253460941844
1970,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.25584774782685
1971,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.21552228758744
1972,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.17800509263324
1973,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.13351040477654
1974,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.09079082155296
1975,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.05410776480229
1976,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",1.02061345742968
1977,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.987763046214183
1978,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.957172125149998
1979,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.918296894664442
1980,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.89191471302719
1981,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.860419410542336
1982,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.829487517194954
1983,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.808941376181696
1984,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.77982409927708
1985,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.751643398600989
1986,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.717408610647701
1987,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.693498112213539
1988,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.65174290982527
1989,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.619897854655077
1990,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.594803465332046
1991,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.570856381888957
1992,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.546644422981239
1993,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.522019785172828
1994,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.502219978341675
1995,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.488320601750227
1996,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.473632452366318
1997,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.464404249714637
1998,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.457292123979278
1999,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.451431205549214
2000,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.447199051716569
2001,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.437293294699564
2002,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.426117306172623
2003,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.423282699680979
2004,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.418921766616911
2005,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.418924693417625
2006,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.420181754324348
2007,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.428135335265022
2008,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.438225480727017
2009,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.450436093306407
2010,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.462596950273656
2011,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.473635379167033
2012,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.484780636286475
2013,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.496484912342319
2014,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.508162847191735
2015,"dgs.27.nea","elasmobranch","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - elasmobranch stocks","SSB_MSYBtrigger",0.52019053472649
